"id","trial_no","item_type","source","recog","rt_recog","assign","rt_assign","word","study_pos","age","gender","occupation","strategy1","strategy2"
31,126,"distractor","nosou","new",1.04651239115628,"N",-66,"Pfeffer",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,127,"F item","bottom","new",1.11042949315743,"N",-66,"Gift",3,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,128,"distractor","nosou","new",1.70241899386747,"N",-66,"Plakat",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,129,"R item","bottom","new",1.83069504381274,"N",-66,"Boden",22,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,130,"distractor","nosou","new",1.35793503266177,"N",-66,"Panzer",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,131,"distractor","nosou","new",1.02971362884273,"N",-66,"Küche",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,132,"R item","top","old",2.41295203569462,"B",0.141920762311202,"Klavier",16,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,133,"F item","top","old",1.55559443874517,"T",0.157714396860683,"Heer",24,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,134,"R item","top","old",2.67580156889744,"T",0.149975323089166,"Palast",58,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,135,"F item","top","old",1.94652720142039,"T",0.165715214068769,"Dozent",66,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,136,"distractor","nosou","new",1.50703733044793,"N",-66,"Apfel",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,137,"distractor","nosou","new",1.27743127080612,"N",-66,"Diener",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,138,"R item","top","new",1.15776855064905,"N",-66,"Nagel",68,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,139,"distractor","nosou","new",1.59893760044361,"N",-66,"Gras",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,140,"R item","top","old",2.20592155656777,"T",0.133981073217001,"Stange",51,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,141,"R item","bottom","old",0.85098180474597,"B",0.197880944469944,"Gehirn",52,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,142,"distractor","nosou","new",1.57911976240575,"N",-66,"Berg",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,143,"F item","bottom","new",2.0376808050496,"N",-66,"Fleisch",11,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,144,"F item","bottom","new",1.04635444251471,"N",-66,"Kind",70,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,145,"R item","top","old",1.17281715988065,"B",0.182010181742953,"Yacht",6,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,146,"distractor","nosou","new",1.3227937137126,"N",-66,"Leiche",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,147,"F item","bottom","new",1.28626203641761,"N",-66,"Pelz",9,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,148,"R item","bottom","old",2.46882032047142,"B",0.14123399334494,"Redner",33,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,149,"F item","bottom","new",1.17124177591177,"N",-66,"Doktor",71,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,150,"distractor","nosou","new",1.91734567491221,"N",-66,"Körper",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,151,"distractor","nosou","new",1.20693694075453,"N",-66,"Geld",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,152,"distractor","nosou","new",1.38166302291211,"N",-66,"Pfeife",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,153,"F item","top","new",1.16527706038323,"N",-66,"Dampf",4,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,154,"distractor","nosou","new",1.22083396068774,"N",-66,"Möbel",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,155,"distractor","nosou","new",1.11708343913779,"N",-66,"Diamant",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,156,"F item","top","new",1.24442328434088,"N",-66,"Richter",29,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,157,"R item","top","old",3.41399736862513,"T",0.245927693991689,"Fuchs",18,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,158,"distractor","nosou","new",1.65938434487907,"N",-66,"Stein",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,159,"F item","bottom","old",1.95073643047363,"B",0.18157941265963,"Sessel",62,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
31,160,"distractor","nosou","new",1.58703073352808,"N",-66,"Wiege",-95,22,"w",2,1,"Ich habe an das Vorherige ""EEE""-Wort gedacht."
32,1,"distractor","nosou","new",4.334367180767,"N",-66,"Yacht",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,2,"distractor","nosou","new",1.6355273462832,"N",-66,"Raupe",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,3,"F item","top","new",1.15574131987523,"N",-66,"Felsen",73,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,4,"distractor","nosou","new",0.773612849588972,"N",-66,"Seil",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,5,"R item","top","old",0.780919935496058,"T",4.02744987994083,"Schädel",76,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,6,"distractor","nosou","new",1.4987924087618,"N",-66,"Stern",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,7,"R item","bottom","old",1.36414075584617,"B",3.82978932897095,"Getränk",2,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,8,"distractor","nosou","new",1.41823723269044,"N",-66,"Frosch",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,9,"F item","top","new",1.63744324605796,"N",-66,"Boden",46,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,10,"F item","top","new",2.08411538557266,"N",-66,"Pelz",17,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,11,"distractor","nosou","new",4.07683086377801,"N",-66,"Nonne",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,12,"distractor","nosou","new",3.11626311743748,"N",-66,"Eisen",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,13,"R item","bottom","old",1.59685488842661,"T",1.1659238965367,"Pfarrer",15,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,14,"R item","bottom","old",2.99361229981878,"B",3.71671677954146,"Sturm",43,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,15,"distractor","nosou","new",1.1050343856914,"N",-66,"Auspuff",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,16,"distractor","nosou","new",0.964226827782113,"N",-66,"Vogel",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,17,"distractor","nosou","new",1.38000826258212,"N",-66,"Halle",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,18,"R item","top","old",1.23806142120156,"T",1.8614943936409,"Salat",58,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,19,"distractor","nosou","new",1.04092476831283,"N",-66,"Lerche",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,20,"R item","top","old",0.965262316225562,"B",1.34023754694499,"Ofen",78,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,21,"R item","bottom","old",1.10668649029685,"B",0.66129558312241,"Leiche",51,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,22,"distractor","nosou","new",1.52205602714093,"N",-66,"Wohnung",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,23,"distractor","nosou","new",4.68372063635616,"N",-66,"Fabrik",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,24,"F item","bottom","old",0.877466105594067,"B",2.5814509720658,"Altar",20,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,25,"distractor","nosou","new",1.92110185162164,"N",-66,"Mutter",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,26,"R item","top","old",0.947294294106541,"T",0.837121440563351,"Toast",48,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,27,"distractor","nosou","new",1.50601210995228,"N",-66,"Elefant",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,28,"R item","bottom","old",0.885985090426402,"B",2.53201091117808,"Fleisch",59,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,29,"F item","top","new",1.58552523347316,"N",-66,"Kaffee",45,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,30,"R item","bottom","old",5.23028869371046,"T",0.780283627012977,"Meer",18,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,31,"distractor","nosou","new",1.17055446631275,"N",-66,"Schiff",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,32,"distractor","nosou","new",0.981511361867888,"N",-66,"Ehefrau",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,33,"F item","bottom","new",1.34149416390574,"N",-66,"Geld",19,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,34,"distractor","nosou","new",0.749271486274665,"N",-66,"Tinte",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,35,"distractor","nosou","new",2.25050574421766,"N",-66,"Zeitung",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,36,"distractor","nosou","new",1.01258791293367,"N",-66,"Person",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,37,"distractor","nosou","new",1.08587784928386,"N",-66,"Pferd",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,38,"F item","top","old",2.07582245228696,"T",0.30076262660441,"Allee",54,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,39,"F item","bottom","new",1.06657156912843,"N",-66,"Apfel",66,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,40,"R item","bottom","old",0.917390667571453,"T",0.805363863037201,"Fluss",39,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,41,"distractor","nosou","new",3.56267474382184,"N",-66,"Brief",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,42,"distractor","nosou","new",1.02922095902613,"N",-66,"Schmied",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,43,"distractor","nosou","new",0.909231888275826,"N",-66,"Nektar",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,44,"F item","bottom","new",4.41297404674697,"N",-66,"Schlamm",5,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,45,"F item","top","old",1.46798949906952,"B",1.42170595491189,"Lawine",11,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,46,"R item","top","old",1.21685770279146,"T",0.797133288782788,"Möbel",33,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,47,"distractor","nosou","new",0.915057946724119,"N",-66,"Stirn",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,48,"R item","top","old",1.14864141368889,"T",0.38080785330385,"Metall",80,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,49,"F item","bottom","new",3.48302418424282,"N",-66,"Flasche",32,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,50,"distractor","nosou","new",1.41207640460925,"N",-66,"Küste",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,51,"F item","bottom","old",1.59007580316393,"B",0.709784668433713,"Mord",34,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,52,"distractor","nosou","new",3.49891835765447,"N",-66,"Räuber",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,53,"R item","top","new",1.15767034789314,"N",-66,"Bauch",30,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,54,"R item","top","old",1.07774532644544,"B",0.8051521704474,"Butter",61,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,55,"distractor","nosou","new",0.963557288487209,"N",-66,"Bettler",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,56,"F item","top","new",0.982173516502371,"N",-66,"Bankier",28,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,57,"distractor","nosou","new",0.902122546220198,"N",-66,"Heer",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,58,"R item","top","old",0.909110862499801,"T",0.733547159237787,"Insekt",14,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,59,"F item","top","old",1.57129465183243,"B",0.44589306160924,"Vieh",63,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,60,"F item","top","old",1.98702316352865,"T",0.253073542233324,"Haut",7,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,61,"distractor","nosou","new",2.05183144842158,"N",-66,"Richter",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,62,"distractor","nosou","new",0.693879828351783,"N",-66,"Papier",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,63,"distractor","nosou","new",0.700617067428539,"N",-66,"Diener",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,64,"F item","bottom","new",1.27832321435562,"N",-66,"Stuhl",26,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,65,"distractor","nosou","new",1.2135575961729,"N",-66,"Schüler",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,66,"R item","top","old",0.790680768026505,"T",2.90200480248313,"Gehirn",16,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,67,"distractor","nosou","new",0.978417614474893,"N",-66,"Wald",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,68,"R item","bottom","new",1.14018724946072,"N",-66,"Junge",70,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,69,"F item","bottom","new",2.2628499645507,"N",-66,"Gold",79,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,70,"R item","bottom","old",1.55806714837672,"B",0.333225846028654,"Schaum",60,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,71,"R item","top","old",1.85861603109515,"B",0.309798535134178,"Kugel",8,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,72,"distractor","nosou","new",0.842790780850919,"N",-66,"Pianist",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,73,"distractor","nosou","new",0.694489059882471,"N",-66,"Rathaus",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,74,"distractor","nosou","new",2.87790015741484,"N",-66,"Zucker",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,75,"R item","top","old",0.926340422185604,"T",0.749786768952617,"Wiege",47,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,76,"F item","bottom","new",5.81846131503698,"N",-66,"Dampf",77,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,77,"distractor","nosou","new",0.861947317258455,"N",-66,"Gelenk",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,78,"distractor","nosou","new",0.902599264722085,"N",-66,"Wolle",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,79,"R item","bottom","old",2.629975339456,"T",0.189719207846792,"Kinn",64,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,80,"distractor","nosou","new",2.0915414459887,"N",-66,"Erde",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,81,"R item","bottom","old",2.18167037743842,"B",2.06174366574851,"Sumpf",25,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,82,"distractor","nosou","new",2.20348866068525,"N",-66,"Wiese",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,83,"F item","top","new",1.3022087822028,"N",-66,"Auto",50,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,84,"F item","bottom","old",1.50163138663629,"B",1.42174328828696,"Klippe",72,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,85,"R item","top","new",3.87568148801802,"N",-66,"Fischer",69,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,86,"distractor","nosou","new",1.80646335153142,"N",-66,"Sessel",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,87,"distractor","nosou","new",5.11797963237041,"N",-66,"Orkan",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,88,"distractor","nosou","new",1.88438796027913,"N",-66,"Diamant",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,89,"F item","top","new",0.821973114245338,"N",-66,"Pudding",10,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,90,"distractor","nosou","new",1.11813183772028,"N",-66,"Kneipe",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,91,"distractor","nosou","new",1.1340112418402,"N",-66,"Winter",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,92,"distractor","nosou","new",1.3016795507865,"N",-66,"Katze",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,93,"F item","bottom","old",0.774361978721572,"B",0.886186526564416,"Gift",36,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,94,"distractor","nosou","new",1.21965278318385,"N",-66,"Ecke",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,95,"distractor","nosou","new",1.11816301723593,"N",-66,"Neffe",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,96,"F item","top","old",2.19795962824719,"T",0.269479716283968,"Plakat",31,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,97,"R item","bottom","old",1.05029134394135,"T",0.925447292858735,"König",21,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,98,"F item","top","new",5.30797166109551,"N",-66,"Buch",57,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,99,"F item","top","new",1.14006868519937,"N",-66,"Hütte",24,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,100,"distractor","nosou","new",0.757812214753358,"N",-66,"Palast",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,101,"R item","top","old",1.70809564075898,"T",1.01416042770143,"Larve",52,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,102,"distractor","nosou","new",0.890444993361598,"N",-66,"Mönch",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,103,"distractor","nosou","new",1.03814855977544,"N",-66,"Schmutz",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,104,"F item","bottom","new",0.814339874050347,"N",-66,"Kalk",53,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,105,"R item","top","old",0.973642223951174,"T",0.389881095237797,"Hafer",62,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,106,"distractor","nosou","new",2.63468016573461,"N",-66,"Körper",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,107,"F item","bottom","old",0.949608963623177,"T",0.869731532002334,"Hammer",3,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,108,"distractor","nosou","new",2.37954467226518,"N",-66,"Becher",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,109,"distractor","nosou","new",2.79034230607795,"N",-66,"Reptil",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,110,"distractor","nosou","new",1.27873306101537,"N",-66,"Brett",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,111,"distractor","nosou","new",0.885857910790946,"N",-66,"Sklave",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,112,"F item","bottom","new",1.16640061503858,"N",-66,"Fahne",4,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,113,"F item","bottom","old",1.04604313359596,"B",0.805780273774872,"Stange",38,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,114,"F item","top","new",1.49990174348932,"N",-66,"Blase",49,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,115,"distractor","nosou","new",0.846172118384857,"N",-66,"Nässe",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,116,"F item","top","new",0.902173828304512,"N",-66,"Feuer",27,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,117,"distractor","nosou","new",1.65462603647029,"N",-66,"Grab",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,118,"distractor","nosou","new",0.678492732491577,"N",-66,"Garten",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,119,"R item","bottom","old",1.38975391557324,"T",0.325724298338173,"Pflanze",23,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,120,"distractor","nosou","new",0.979065820371034,"N",-66,"Pfeife",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,121,"R item","bottom","old",2.55766181455692,"T",0.606286284659291,"Wasser",67,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,122,"distractor","nosou","old",4.73133218215662,"B",0.29385554115288,"Fenster",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,123,"distractor","nosou","new",1.34023836746928,"N",-66,"Keller",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,124,"F item","bottom","old",1.46890232068836,"B",0.373813383164816,"Harfe",13,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,125,"distractor","nosou","new",1.71525667520473,"N",-66,"Staub",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,126,"R item","top","old",5.61390762738301,"B",0.318109519721474,"Pfeffer",29,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,127,"distractor","nosou","new",1.01185970689403,"N",-66,"Blut",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,128,"distractor","nosou","new",0.91838595084846,"N",-66,"Moor",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,129,"distractor","nosou","new",0.694011931103887,"N",-66,"Hotel",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,130,"F item","top","new",0.798576572618913,"N",-66,"Kind",22,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,131,"R item","bottom","new",0.837819287582533,"N",-66,"Nagel",37,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,132,"F item","top","old",0.78966210008366,"T",0.677670167380711,"Panzer",9,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,133,"R item","bottom","old",1.02629049390089,"B",0.525748749641934,"Dozent",1,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,134,"distractor","nosou","new",1.03573050550767,"N",-66,"Redner",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,135,"distractor","nosou","new",3.45474476483651,"N",-66,"Fuchs",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,136,"R item","top","new",2.22149811877171,"N",-66,"Küche",65,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,137,"distractor","nosou","new",1.03799799547414,"N",-66,"Abgrund",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,138,"distractor","nosou","new",1.12599892431172,"N",-66,"Gabel",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,139,"F item","bottom","new",1.59016811099718,"N",-66,"Puppe",55,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,140,"distractor","nosou","new",1.11788240150781,"N",-66,"Hose",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,141,"F item","bottom","new",4.81498890049988,"N",-66,"Gras",74,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,142,"R item","top","old",0.910750249109697,"B",0.917794770619366,"Sauna",71,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,143,"R item","top","old",1.52277972034062,"T",0.365705065487418,"Sänger",40,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,144,"distractor","nosou","new",1.40364357369253,"N",-66,"Mädchen",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,145,"R item","bottom","old",0.982267465355108,"T",1.10159274042235,"Lager",68,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,146,"R item","top","old",3.29118887119694,"T",0.438015308318427,"Doktor",56,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,147,"F item","top","old",0.971411657112185,"T",0.310137817607028,"Hektar",44,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,148,"distractor","nosou","new",1.25077774454257,"N",-66,"Schleim",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,149,"distractor","nosou","new",2.10133715035045,"N",-66,"Klavier",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,150,"F item","top","new",0.741628399933688,"N",-66,"Pfeil",41,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,151,"F item","bottom","new",0.718146114639239,"N",-66,"Maler",35,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,152,"distractor","nosou","new",0.934230072889477,"N",-66,"Berg",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,153,"R item","bottom","old",1.67038441484328,"B",0.469664988311706,"Luft",75,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,154,"R item","bottom","old",0.85121950917528,"B",0.350148123252438,"Vulkan",42,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
32,155,"distractor","nosou","new",1.04354877152946,"N",-66,"Strand",-95,20,"m",2,1,"Weggeguckt und Erinnern-Wörter wiederholt"
